0.0,0,,0.28196728229522705
0.0,0.0,-0.8705503265381856,-10.092628479003906
0.08625605592727661,-0.1084623709321022,-1.738170103386725,-11.379791259765625
0.1624982080936432,-0.2592971920967102,-2.7286610736310104,-11.549274444580078
0.24826038951873783,-0.3769111633300781,-3.4676189565639057,-10.954326629638672
0.3157184732437134,-0.49649274349212646,-4.02656441125895,-8.110377311706543
0.38463579154014593,-0.6436458230018616,-5.0510594398483635,-11.959626197814941
0.47029858832359317,-0.7587656378746033,-6.057509167953223,-14.798701286315918
0.538307916212082,-0.8683338761329651,-6.898320617154927,-12.815766334533691
0.6039154988765717,-0.9785346388816833,-8.01496453429125,-16.71685218811035
0.670712997865677,-1.0868254899978638,-8.971100963783275,-14.295245170593262
0.7375979248523713,-1.2252464294433594,-9.969741108014064,-11.392638206481934
0.8252545436382295,-1.3303245306015015,-10.306014311338203,-4.937158107757568
0.8933652251243592,-1.4319992065429688,-10.862703108537373,-8.234088897705078
0.9609730447769166,-1.5281895399093628,-11.60433544865962,-11.338850975036621
1.0263793493270874,-1.6240943670272827,-12.370340248539094,-11.400533676147461
1.0935696074008943,-1.7169733047485352,-13.018544830838838,-9.690298080444336
1.1604617274284363,-1.8067805767059326,-13.907426078320661,-13.321746826171875
1.2271858034133913,-1.920485019683838,-14.748401842156007,-9.577805519104004
1.3149904432296755,-2.0036466121673584,-15.398408966329994,-9.733705520629883
1.3817694435596468,-2.084597110748291,-16.14078830468767,-11.0370454788208
1.4490319496154787,-2.1858057975769043,-16.53233683918664,-4.449030876159668
1.5370395506858827,-1.5694423913955688,-16.89441895010732,-5.387264251708984
1.6042503081321717,-0.8999114036560059,-17.157087103413716,-3.8649966716766357
1.6722110790252687,-0.050326161086559296,-17.265710537743193,-1.2374956607818604
1.7599878993988038,-0.34281131625175476,-18.51888429239875,-19.025043487548828
1.8258575913906099,0.2112107276916504,-18.557074477078192,-0.5715370178222656
1.8926777333736422,0.8939107060432434,-18.476843827020367,0.9059152603149414
1.9812408182144168,1.5177409648895264,-18.279594437190237,2.934429168701172
2.04845981669426,1.1679491996765137,-19.695154185794216,-21.429935455322266
2.11451506690979,0.7286400198936462,-21.021531893471586,-19.8381404876709
2.1813750484943393,0.2948237359523773,-21.998147285318908,-14.627311706542969
2.2481416158199314,-0.1344836801290512,-23.023542794685806,-15.458297729492188
2.314474631738663,0.41610193252563477,-23.147840902504385,-1.8619276285171509
2.381232386398316,0.07850601524114609,-24.583916312310294,-21.719039916992188
2.447352961492539,-0.35355859994888306,-25.412280085304676,-12.396820068359375
2.514173627471924,0.2031795084476471,-25.06633277724558,5.17036247253418
2.5810833093166354,-0.1393030732870102,-26.119756258639473,-15.735832214355469
2.648027559041977,0.01704009808599949,-26.56326055018392,-6.736790657043457
2.7138607300758366,-0.3604459762573242,-27.797684614106043,-18.468942642211914
2.780698560905457,0.21023106575012207,-28.028449358162863,-3.3751306533813477
2.849070653057099,-0.12574882805347443,-28.986831922116224,-14.532651901245117
2.9150174995422367,-0.26974570751190186,-30.637199844248638,-18.8581600189209
3.0025322899818425,0.31948143243789673,-30.48587399182043,2.2469799518585205
3.069878619575501,-0.018054937943816185,-31.634703722014358,-17.37523651123047
3.1359974162578585,-0.4466135501861572,-32.83955498585847,-18.060623168945312
3.2027089163303377,0.10450001060962677,-33.03232848278443,-2.912647247314453
3.268893895339966,-0.1335841715335846,-34.357677074933626,-19.865558624267578
3.3356097938060763,-0.21939069032669067,-35.36569381414539,-15.153360366821289
3.4021307973861696,0.36329200863838196,-34.827554374595756,8.084271430969238
3.468697023439408,0.037417732179164886,-35.920542062698665,-16.366497039794922
3.535479040718079,-0.39727842807769775,-36.76486145971325,-12.60102653503418
3.6024830577850344,0.15039853751659393,-36.737899288446336,0.4077067971229553
3.6686143351078035,-0.20541465282440186,-37.98378365386588,-17.997817993164062
